Date,Capacity,Turnover,Open,High,Low,Close,Change,Transaction,MA5,MA10,MA5_Capacity,BR5,BR10,High-Low,Open-Close,EMA5,EMA10,K,D,MACD,MACD_signal,MACD_hist,RSI14,STD20,ADX,RSI,DJI,NASDAQ,SOX,SPX,ADR,twclose,twopen,Movement,rate
2018-10-30,29085931,6487213284,221.0,225.0,220.5,223.0,0.5,8574,223.1,229.35,44525687.0,-0.0448229493500646,-2.768694135600608,4.5,-2.0,224.19824214747769,228.2295303964242,18.759700751226173,12.359702752867518,-8.03645302655201,-6.570762957885757,-1.4656900686662535,33.81925377067862,11.935655341075508,31.894612665210698,33.81925377067863,24874.64,7161.65,1187.6,2682.6,37.78,9526.11,9588.86,1,-0.8968609865470878
2018-10-31,59933201,13844478353,228.0,234.0,228.0,234.0,11.0,19183,224.0,228.9,47416137.2,4.464285714285714,2.22804718217562,6.0,-6.0,227.46549476498515,229.2787066879834,36.03479853479853,21.953964114981066,-7.106818658326745,-6.677974097973955,-0.4288445603527897,46.37133176731686,10.89410753330726,30.79862237332158,46.37133176731688,25115.76,7305.9,1202.3,2711.7,38.1,9802.13,9812.2,1,-2.564102564102566
2018-11-01,44514797,10480329245,236.0,237.0,233.0,235.5,1.5,11435,227.2,228.8,41214273.0,3.653169014084512,2.928321678321673,4.0,0.5,230.1436631766568,230.40985092653185,53.20512820512821,35.9998758303843,-6.177825137257628,-6.57794430583069,0.4001191685730623,47.82455843846459,9.254124258370927,29.26000487292257,47.82455843846461,25380.74,7434.06,1258.1,2740.4,39.05,9844.74,9871.4,1,0.2123142250530785
2018-11-02,30785361,7249667833,236.5,236.5,233.5,236.5,1.0,11223,230.3,228.85,36556616.4,2.692140686061653,3.342800961328384,3.0,0.0,232.26244211777123,231.5171507580715,70.51282051282051,53.25091575091575,-5.299806565055263,-6.322316757675606,1.0225101926203424,48.82025698431912,8.044121750492042,27.83128862255208,48.82025698431913,25270.83,7356.99,1239.2,2723.1,38.78,9906.59,9856.85,1,0.0
2018-11-05,28157065,6592130635,233.0,235.5,232.0,235.0,-1.5,6994,232.8,228.65,38495271.0,0.9450171821305792,2.777170347692978,3.5,-2.0,233.1749614118475,232.15039607478576,71.7948717948718,65.17094017094017,-4.671161739938782,-5.992085754128241,1.3209240141894592,47.36026064800738,7.058775799625028,26.731567404315445,47.3602606480074,25461.7,7328.85,1228.6,2738.3,38.48,9889.81,9888.41,0,-0.8510638297872353
2018-11-06,35501176,8311988968,234.0,235.5,232.5,234.5,-0.5,7013,235.1,229.1,39778320.0,-0.2552105487026773,2.357049323439549,3.0,-0.5,233.61664094123168,232.57759678846105,74.5920745920746,72.29992229992229,-4.165287170517757,-5.6267260374061445,1.461438866888387,46.85723309543382,6.606416338833352,25.710397701667144,46.85723309543384,25635.01,7375.96,1242.6,2755.4,38.73,9824.95,9818.15,0,-0.2132196162046962
2018-11-07,39842652,9337023278,233.0,236.0,232.5,234.0,-0.5,7387,235.1,229.55,35760210.2,-0.4678860059549104,1.9385754737529897,3.5,-1.0,233.7444272941545,232.8362155541954,76.57620157620157,74.32104932104932,-3.761365075723319,-5.25365384506958,1.4922887693462608,46.32732615457184,6.022982300270648,24.654912775920195,46.32732615457185,26180.3,7570.75,1257.5,2813.9,39.18,9908.35,9958.47,0,-0.4273504273504258
2018-11-08,28086146,6645771069,237.5,237.5,236.0,236.5,2.5,9461,235.3,231.25,32474480.0,0.5099872503187373,2.27027027027027,1.5,1.0,234.6629515294364,233.50235818070533,84.45165945165945,78.53997853997853,-3.202607137343392,-4.843444503524343,1.6408373661809508,49.40809215587731,6.024948132548454,23.34706981141388,49.40809215587733,26191.22,7530.89,1252.2,2806.8,38.7,9945.31,9921.78,1,0.4228329809725206
2018-11-09,23792081,5526997792,234.5,234.5,231.0,231.0,-5.5,7886,234.2,232.25,31075824.0,-1.3663535439794998,-0.5382131324004306,3.5,3.5,233.4419676862909,233.0473839660316,80.70073557878436,80.57619886888179,-3.167083315110148,-4.508172265841504,1.3410889507313568,43.49335133719246,5.921859594125072,22.99751134529324,43.49335133719248,25989.3,7406.9,1229.0,2781.0,38.07,9830.01,9806.8,0,1.5151515151515138
2018-11-12,26202445,6101377163,230.0,234.5,230.0,231.5,0.5,6252,233.5,233.15,30684900.0,-0.8565310492505354,-0.707698906283511,4.5,-1.5,232.79464512419395,232.7660414267532,77.2938443670151,80.8154131324863,-3.0632731032167726,-4.219192433316558,1.1559193300997856,44.14794052036583,5.913632777868309,22.830723251583567,44.14794052036585,25387.18,7200.87,1174.5,2726.2,37.06,9831.21,9727.17,1,-0.6479481641468721
2018-11-13,37565127,8504691960,224.5,228.0,224.5,227.5,-4.0,11507,232.1,233.6,31097690.2,-1.981904351572596,-2.6113013698630114,3.5,-3.0,231.0297634161293,231.80857934916165,63.41463414634146,73.80307136404697,-3.2661195400157794,-4.028577854656403,0.7624583146406234,40.14167747156744,5.868010960408917,23.459457689076647,40.14167747156745,25286.49,7200.88,1190.4,2722.2,37.4,9775.84,9799.69,0,-1.318681318681314
2018-11-14,24565279,5639284241,230.0,231.0,228.5,228.5,1.0,6007,231.0,233.05,28042215.6,-1.0822510822510822,-1.95237073589359,2.5,1.5,230.1865089440862,231.20701946749583,59.34959349593496,66.68602400309716,-3.308051995741323,-3.8844726828733873,0.5764206871320643,41.56924032099552,5.660284073204691,23.336944439339653,41.56924032099553,25080.5,7136.39,1194.7,2701.6,37.84,9791.88,9806.58,1,0.6564551422319376
2018-11-15,22230228,5124189444,229.5,232.0,228.5,231.0,2.5,5996,229.9,232.6,26871032.0,0.4784688995215286,-0.6878761822871859,3.5,-1.5,230.45767262939083,231.1693795643148,56.36059301769488,59.70827355332376,-3.103776261671669,-3.728333398633044,0.6245571369613749,45.09465350356261,5.509322243148316,22.994831024712887,45.09465350356261,25289.27,7259.03,1234.6,2730.2,38.52,9826.46,9819.05,1,-0.649350649350644
2018-11-16,47138909,10696822542,229.0,229.0,225.0,226.0,-5.0,16009,228.9,231.55,31540397.6,-1.2669287898645722,-2.3968905204059645,4.0,3.0,228.97178175292728,230.22949237080297,50.07173601147775,55.260640841702525,-3.3072209000880832,-3.644110898924052,0.3368899988359688,39.90846609788282,5.456526753387039,23.2011452525356,39.908466097882815,25413.22,7247.87,1220.1,2736.3,36.87,9797.09,9795.47,0,1.327433628318575
2018-11-19,51034754,11355347628,225.0,225.0,221.0,222.0,-4.0,16289,227.0,230.25,36506859.4,-2.202643171806168,-3.5830618892508146,4.0,3.0,226.6478545019515,228.73322103065692,33.39275103980986,46.60836002299416,-3.748014039587076,-3.664891527056657,-0.0831225125304193,36.31070362876361,5.503348263118235,23.920994701455204,36.310703628763605,25017.44,7028.48,1173.0,2690.7,36.05,9828.69,9788.95,0,1.3513513513513598
2018-11-20,45686756,9995960780,219.0,220.5,218.0,218.0,-4.0,16874,225.1,228.6,38131185.2,-3.1541537094624585,-4.636920384951878,2.5,1.0,223.76523633463435,226.78172629781025,12.804515745692214,32.08966759899327,-4.369740698287615,-3.8058613613028487,-0.5638793369847659,33.09743878652176,6.06564961591602,24.94488233009532,33.09743878652175,24465.64,6908.82,1174.8,2641.9,35.64,9743.99,9698.52,0,0.4587155963302836
2018-11-21,38478343,8361178460,214.5,220.0,214.0,219.0,1.0,13580,223.2,227.1,40913798.0,-1.8817204301075217,-3.566710700132098,6.0,-4.5,222.1768242230896,225.36686697093563,9.112400601762303,18.436555795754792,-4.727278784753423,-3.990144845992964,-0.7371339387604592,34.65431283284209,6.4487350860793935,26.32227392233963,34.65431283284208,24464.69,6972.25,1179.7,2649.9,36.17,9741.52,9769.33,1,-2.0547945205479423
2018-11-22,22060610,4867686945,221.5,222.0,219.0,219.0,0.0,9095,220.8,225.35,40879874.4,-0.815217391304353,-2.8178389172398464,3.0,2.5,221.11788281539307,224.20925479440183,14.184397163120568,12.033771170191695,-4.953529094266457,-4.182821695647663,-0.7707073986187947,34.654312832842095,6.485611605287659,27.091228361583585,34.65431283284208,24464.69,6972.25,1179.7,2649.9,36.17,9714.71,9730.64,1,1.1415525114155225
2018-11-23,15553334,3406422046,220.5,220.5,217.0,218.5,-0.5,6164,219.3,224.1,34562759.4,-0.3647970816233521,-2.4988844265952674,3.5,2.0,220.2452552102621,223.1712084681469,20.56737588652482,14.621391217135898,-5.114226298651175,-4.369102616248365,-0.7451236824028102,34.192903802127475,6.655577399912128,28.032727864816,34.192903802127475,24285.95,6938.98,1179.2,2632.6,35.96,9667.3,9679.98,0,0.9153318077803174
2018-11-26,35267804,7847501792,219.0,224.0,218.5,223.0,4.5,9422,219.5,223.25,31409369.4,1.5945330296127564,-0.1119820828667413,5.5,-4.0,221.1635034735081,223.14007965575647,26.24113475177305,20.33096926713948,-4.822872526603248,-4.459856598319342,-0.3630159282839065,41.71459976368472,6.634042984160921,28.034385289395704,41.71459976368473,24640.24,7081.85,1201.7,2673.4,36.84,9765.36,9728.95,1,-1.7937219730941756
2018-11-27,32676349,7239283641,220.0,224.5,219.0,224.0,1.0,10170,220.7,222.9,28807288.0,1.4952424105120126,0.4934948407357534,5.5,-4.0,222.1090023156721,223.29642880925533,33.33333333333333,26.71394799054373,-4.4598703117326295,-4.459859341002,-1.0970730629722423e-05,43.2664686761189,6.596450401135601,27.91499107744225,43.266468676118905,24748.73,7082.7,1204.1,2682.2,36.8,9778.62,9774.03,1,-1.7857142857142905
2018-11-28,24759026,5560623349,222.5,227.0,222.0,226.5,2.5,8316,222.2,222.7,26063424.6,1.9351935193519405,1.7063313875168442,5.0,-4.0,223.5726682104481,223.87889629848164,47.2755578619616,35.61667531568932,-3.925211934705999,-4.352929859742799,0.4277179250368004,47.06130601553864,6.464223403505796,27.204260719948167,47.06130601553865,25366.43,7291.59,1231.5,2743.8,38.01,9884.31,9959.87,1,-1.7660044150110354
2018-11-29,46206207,10629450003,231.5,231.5,229.0,229.0,2.5,15849,224.2,222.5,30892544.0,2.1409455842997374,2.9213483146067416,2.5,2.5,225.38177880696537,224.81000606239405,58.89984431759211,46.50291183762901,-3.262158084503284,-4.134775504694897,0.872617420191613,50.618459968588034,6.219451659694338,25.58265286338635,50.61845996858804,25338.84,7273.08,1221.4,2737.8,37.93,9885.36,9899.24,1,1.091703056768556
2018-11-30,57352957,12995823319,229.5,231.0,225.5,225.5,-3.5,10931,225.6,222.45,39252468.6,-0.0443262411347492,1.3710946280062986,5.5,4.0,225.42118587131023,224.9354595055952,66.01174345076784,57.39571521010718,-2.9846981382247577,-3.904760031400869,0.9200618931761112,45.96214405872908,5.862458618407352,24.67205369812141,45.96214405872909,25538.46,7330.54,1239.6,2760.2,37.59,9888.03,9979.21,0,1.7738359201773912
2018-12-03,49612186,11579966474,231.0,235.0,231.0,235.0,9.5,19747,228.0,223.75,42121345.0,3.070175438596491,5.027932960893855,4.0,-4.0,228.61412391420689,226.76537595912328,79.01987353206864,67.97715376680952,-1.975466577599434,-3.518901340640582,1.543434763041148,57.41326703025659,5.862458618407352,23.04492302985642,57.4132670302566,25826.43,7441.51,1272.7,2790.4,38.73,10137.87,10120.43,1,-1.7021276595744703
2018-12-04,41947162,9791147799,233.0,234.5,231.0,234.0,-1.0,12545,230.0,225.35,43975507.6,1.7391304347826086,3.8384734856889295,3.5,-1.0,230.4094159428046,228.0807621483736,86.37566137566137,77.13575945283262,-1.2420177300713249,-3.063524618526731,1.821506888455406,56.0664333239702,5.829767080290036,21.53401598075321,56.066433323970216,25027.07,7158.43,1209.3,2700.1,37.44,10083.54,9971.98,0,-0.4273504273504258
2018-12-05,45634576,10316394736,226.5,227.5,225.0,226.0,-8.0,15703,229.9,226.05,48150617.6,-1.6963897346672492,-0.022119000221195,2.5,0.5,228.9396106285364,227.7024417577602,84.12698412698413,83.17417301157137,-1.2914009095855192,-2.7090998767384886,1.4176989671529694,46.64022518676246,5.591993806930565,21.142586718774304,46.640225186762464,25027.07,7158.43,1209.3,2700.1,37.44,9916.74,9850.08,0,0.2212389380531032
2018-12-06,40181112,8853295746,220.0,222.0,219.5,220.0,-6.0,15702,228.1,226.15,46945598.6,-3.5510740903112645,-2.7194340039796616,2.5,0.0,225.95974041902429,226.3019978018038,60.31746031746032,76.94003527336861,-1.794007093995987,-2.5260813201899883,0.7320742261940016,41.0639888073546,5.257826246845189,21.526987975917383,41.0639888073546,24947.67,7188.26,1202.8,2695.9,36.86,9684.72,9719.46,0,0.0
2018-12-07,31997568,7097739916,222.5,223.5,220.5,221.0,1.0,8315,227.2,226.4,41874520.8,-2.728873239436614,-2.385159010600709,3.0,1.5,224.30649361268289,225.3379982014758,39.68253968253968,61.37566137566138,-2.087570263046956,-2.438379108761382,0.3508088457144258,42.302139986250026,5.207535026530425,21.564565856161057,42.302139986250026,24388.95,6969.25,1157.9,2633.1,36.52,9760.88,9722.97,1,0.6787330316742057
2018-12-10,26229461,5744814170,219.5,220.0,218.5,219.0,-2.0,8650,224.0,226.0,37197975.8,-2.232142857142857,-3.0973451327433628,1.5,0.5,222.53766240845525,224.18563489211647,28.57142857142857,42.85714285714286,-2.453324081955316,-2.441368103400169,-0.0119559785551466,40.4708789631832,5.16790449234657,21.868329138567383,40.4708789631832,24423.26,7020.52,1174.2,2637.7,36.43,9647.54,9661.72,0,0.2283105022831133
2018-12-11,27395220,6067551383,220.0,223.0,219.0,222.5,3.5,8509,221.7,225.85,34287587.4,0.3608479927830453,-1.4832853663936216,4.0,-2.5,222.5251082723035,223.87915582082263,29.232804232804234,32.495590828924165,-2.432722953385422,-2.4396390733972195,0.0069161200117973,44.96122112873186,5.142380669230876,21.50006136827113,44.96122112873186,24370.24,7031.83,1181.5,2636.8,36.7,9707.04,9741.45,1,-1.1235955056179805
2018-12-12,32926379,7418108779,223.5,227.0,222.5,226.5,4.0,9117,221.8,225.85,31745948.0,2.119026149684395,0.2878016382554818,4.5,-3.0,223.8500721815357,224.35567294430945,35.71428571428571,31.172839506172835,-2.0697708104502226,-2.36566542080782,0.2958946103575974,49.636844579254536,5.076973300564812,20.37339709207661,49.63684457925455,24527.27,7098.31,1198.9,2651.1,37.38,9816.45,9827.32,1,-1.3245033112582738
2018-12-13,32433141,7345479366,227.0,227.5,225.0,226.0,-0.5,8635,223.0,225.55,30196353.8,1.345291479820628,0.1995123032586959,2.5,1.0,224.5667147876905,224.65464149988952,42.92929292929293,35.95879429212762,-1.801705504042872,-2.2528734374548303,0.4511679334119587,49.07562696735373,4.846254658025908,19.232716192344093,49.075626967353735,24597.38,7070.33,1194.6,2650.5,37.33,9858.76,9818.95,0,0.4424778761061843
2018-12-14,43226159,9570070114,223.0,223.5,220.5,222.5,-3.5,10454,223.3,225.25,32442072.0,-0.3582624272279495,-1.2208657047724751,3.0,0.5,223.87780985846035,224.2628884999096,40.82491582491582,39.82283148949815,-1.8503528508286424,-2.172369320129593,0.3220164693009506,45.22126451832285,4.834361657084697,18.91204358704864,45.22126451832286,24100.51,6910.66,1177.6,2599.9,36.53,9774.16,9762.49,0,0.2247191011236049
2018-12-17,18964952,4229977248,221.0,225.0,220.0,223.5,1.0,6449,224.2,224.1,30989170.2,-0.3122212310437059,-0.267737617135205,5.0,-2.5,223.7518732389736,224.124181499926,33.33333333333333,39.02918069584736,-1.787608147018858,-2.095417085507446,0.3078089384885878,46.51380756726314,4.815749927927394,18.30795535901594,46.51380756726315,23592.98,6753.73,1162.5,2545.9,36.22,9787.53,9756.46,1,-1.118568232662187
2018-12-18,30270541,6713448829,221.0,223.0,220.5,222.5,-1.0,10521,224.2,222.95,31564234.4,-0.7582515611061501,-0.2018389773491763,2.5,-1.5,223.3345821593157,223.82887577266672,26.26262626262626,33.4736251402918,-1.7978496679995717,-2.035903602005871,0.2380539340062997,45.361146253142245,4.62572896103565,17.747016290128435,45.36114625314226,23675.64,6783.91,1177.4,2546.2,36.76,9718.82,9720.92,0,-0.6741573033707815
2018-12-19,23415082,5255393450,222.0,225.5,222.0,225.5,3.0,7875,224.0,222.9,29661975.0,0.6696428571428571,1.166442350829966,3.5,-3.5,224.0563881062105,224.1327165412728,32.32323232323232,30.63973063973064,-1.546069097052822,-1.9379367010152613,0.3918676039624396,49.41136712035912,4.470591035918759,16.694576431867045,49.41136712035914,23323.66,6636.83,1127.4,2507.0,36.23,9783.21,9729.29,1,-1.552106430155209
2018-12-20,38697116,8573665030,221.0,222.5,221.0,221.0,-4.5,10528,223.0,223.0,30914770.0,-0.8968609865470852,-0.8968609865470852,1.5,0.0,223.03759207080705,223.5631317155868,27.27272727272728,28.61952861952861,-1.6901604548916964,-1.8883814517905484,0.1982209968988519,44.12738584890153,4.362745996673386,15.91270327240042,44.12738584890154,22859.6,6528.41,1117.7,2467.4,35.88,9674.52,9648.98,0,0.0
2018-12-21,46947532,10401202852,219.0,224.0,219.0,223.5,2.5,9554,223.2,223.25,31659044.6,0.1344086021505427,0.1119820828667413,5.0,-4.5,223.1917280472047,223.5516532218437,29.60858585858585,29.73484848484848,-1.5843612571313486,-1.8275774128587083,0.2432161557273597,47.48717453980519,4.133543783539333,15.572231759625554,47.48717453980521,22445.37,6332.99,1101.3,2416.6,35.71,9676.67,9639.24,1,-2.0134228187919434
2018-12-22,5185247,1145814834,220.0,221.5,220.0,221.5,-2.0,2229,222.8,223.5,28903103.6,-0.5834829443447088,-0.8948545861297539,1.5,-1.5,222.62781869813648,223.17862536332663,26.578282828282827,27.81986531986532,-1.642958908377409,-1.7906537119624486,0.1476948035850396,45.14818674529748,4.181727167711162,15.25607964062032,45.14818674529749,22445.37,6332.99,1101.3,2416.6,35.71,9646.16,9646.53,0,-0.6772009029345383
2018-12-24,23376100,5151549100,221.5,221.5,219.5,220.0,-1.5,6122,222.3,223.25,27524215.4,-1.034637876743145,-1.4557670772676372,2.0,1.5,221.751879132091,222.60069347908544,27.083333333333336,27.756734006734007,-1.7898036903123682,-1.7904837076324327,0.0006800173200645,43.4207777742279,4.313076811147478,15.06617417845556,43.4207777742279,21792.2,6192.92,1069.4,2351.1,35.29,9639.7,9559.7,0,0.6818181818181834
2018-12-25,19402777,4198767163,215.5,218.0,215.0,217.5,-2.5,8065,220.7,222.35,26721754.4,-1.4499320344358806,-2.1812457836743846,3.0,-2.0,220.3345860880607,221.67329466470625,23.33333333333333,25.664983164983163,-2.0838865970669644,-1.8491642855193395,-0.2347223115476251,40.63054197535015,4.561278675745002,15.743090151569518,40.63054197535014,21792.2,6192.92,1069.4,2351.1,35.29,9527.09,9544.87,0,-0.919540229885063
2018-12-26,16893259,3678108462,218.5,219.5,216.0,216.5,-1.0,6998,219.8,221.4,22360983.0,-1.5013648771610606,-2.2131887985546546,3.5,2.0,219.0563907253738,220.7326956347597,16.22222222222222,22.21296296296296,-2.370317517207297,-1.953394931856931,-0.4169225853503664,39.53612680696719,4.708544864048159,15.955613234757346,39.53612680696718,22878.45,6554.35,1131.1,2467.7,36.76,9478.99,9555.01,0,0.9237875288683696
2018-12-27,21915484,4874845852,222.0,224.0,220.5,223.0,6.5,9531,219.7,221.45,17354573.4,1.502048247610383,0.6999322646195582,3.5,-1.0,220.3709271502492,221.14493279207608,32.0,23.851851851851848,-2.049198522819154,-1.9725556500493755,-0.0766428727697783,49.12805410337009,4.685082710039638,15.039866156016188,49.1280541033701,23138.82,6579.49,1139.5,2488.8,36.78,9641.56,9649.97,1,-0.4484304932735439
2018-12-28,30156773,6762447425,223.5,225.5,222.5,225.5,2.5,10247,220.5,221.65,22348878.6,2.2675736961451247,1.7369727047146375,3.0,-2.0,222.0806181001661,221.9367631935168,53.33333333333333,33.85185185185185,-1.5748266779529845,-1.8930098556300967,0.3181831776771131,52.26466891577469,3.848701079573861,14.073152262104069,52.26466891577471,23062.4,6584.52,1147.4,2485.7,37.14,9727.41,9725.27,1,-0.8869179600886956
2019-01-02,32900482,7276419230,226.5,226.5,219.0,219.5,-6.0,12329,220.4,221.35,24253755.0,-0.4083484573502748,-0.835780438220011,7.5,7.0,221.22041206677744,221.4937153401501,61.33333333333333,48.888888888888886,-1.6638535610014171,-1.8471785967043608,0.1833250357029441,45.08062908013972,2.888725816345202,13.696923282003471,45.08062908013972,23346.24,6665.94,1165.3,2510.0,36.52,9554.14,9494.25,0,3.1890660592255093
2019-01-03,34615620,7459051790,214.0,218.0,214.0,215.5,-4.0,14549,220.0,220.35,27296323.6,-2.0454545454545454,-2.2010437939641454,4.0,-1.5,219.3136080445184,220.40394891466823,44.0,52.88888888888888,-2.033730992894021,-1.8844890759422936,-0.1492419169517278,41.03141747424355,3.0987051625033977,14.228013350808869,41.03141747424354,22686.22,6463.5,1096.0,2447.9,34.36,9492.42,9427.24,0,-0.696055684454755
2019-01-04,67043521,13987136785,211.5,211.5,206.5,208.0,-7.5,28786,218.3,219.05,37326376.0,-4.718277599633536,-5.0445103857566815,5.0,3.5,215.54240536301225,218.1486854756376,18.5,41.27777777777777,-2.898635180355285,-2.087318296824892,-0.811316883530393,34.73205080485954,4.34218899439826,15.730751446923565,34.732050804859526,23433.16,6738.86,1144.0,2531.9,34.97,9382.51,9460.2,0,1.6826923076923128
2019-01-07,35695176,7591116569,212.0,214.0,211.0,213.0,5.0,11224,216.3,218.0,40082314.4,-1.5256588072122106,-2.293577981651376,3.0,-1.0,214.69493690867483,217.2125608437035,17.333333333333332,26.611111111111107,-3.144373387849356,-2.298729315029785,-0.8456440728195709,41.21187739126884,4.69847399637934,16.542144315778195,41.21187739126883,23531.35,6823.47,1166.2,2549.7,35.23,9590.3,9591.56,1,-0.469483568075113
2019-01-08,23794481,5019703557,212.0,212.5,210.0,211.0,-2.0,9377,213.4,216.95,38809856.0,-1.1246485473289622,-2.7425674118460424,2.5,1.0,213.4632912724499,216.0830043266665,20.83333333333333,18.88888888888889,-3.460614167078603,-2.5311062854395487,-0.9295078816390544,39.52165737641264,5.161790285093433,17.427739062432586,39.52165737641264,23787.45,6897.0,1160.5,2574.4,34.94,9563.6,9584.63,0,0.4739336492890933
2019-01-09,51255446,11006827093,212.0,216.5,211.0,215.5,4.5,14098,212.6,216.5,42480848.8,1.364063969896522,-0.4618937644341801,5.5,-3.5,214.14219418163327,215.97700353999983,33.33333333333333,23.83333333333333,-3.309969601892675,-2.686878948730174,-0.6230906531625009,44.988556766007335,5.23619739484788,17.342489901057945,44.988556766007335,23879.12,6957.08,1189.8,2585.0,35.61,9738.31,9731.11,1,-1.6241299303944357
2019-01-10,20832593,4491377349,216.0,216.5,214.5,216.0,0.5,6018,212.7,216.35,39724243.4,1.5514809590973255,-0.1617749017795212,2.0,0.0,214.7614627877556,215.9811847145453,38.33333333333333,30.83333333333333,-3.114336741967577,-2.772370507377655,-0.3419662345899219,45.57721622485938,5.060424363307863,17.263329965495778,45.57721622485938,24001.92,6986.07,1201.4,2596.6,36.42,9720.69,9753.63,1,0.0
2019-01-11,28658288,6296719320,219.0,220.5,218.0,220.5,4.5,11198,215.2,216.75,32047196.8,2.4628252788104144,1.7301038062283738,2.5,-1.5,216.6743085251704,216.80278749371888,54.16666666666666,41.94444444444444,-2.5665977577873207,-2.731215957459588,0.1646181996722675,50.69123593753621,4.823939752604729,16.338283353478246,50.69123593753621,23995.95,6971.48,1213.0,2596.3,36.61,9759.4,9737.67,1,-0.6802721088435382
2019-01-14,17612296,3844735324,218.5,220.0,217.0,218.5,-2.0,6469,216.3,216.3,28430620.8,1.0171058714747985,1.0171058714747985,3.0,0.0,217.2828723501136,217.11137158577,59.16666666666666,50.55555555555555,-2.2677527102639203,-2.638523308020454,0.3707705977565343,48.50945950529764,4.756920166830904,15.662974063248528,48.50945950529764,23909.84,6905.91,1194.3,2582.6,35.76,9708.22,9701.93,0,0.0
2019-01-15,42990923,9399209983,216.5,221.0,215.5,221.0,2.5,11609,218.3,215.85,32269909.2,1.2368300503893672,2.385916145471395,5.5,-4.5,218.52191490007576,217.8183949338118,67.5,60.27777777777777,-1.8083413173579568,-2.472486909887955,0.6641455925299979,51.32939274792703,4.660867323840578,15.312603299132888,51.32939274792705,24065.59,7023.83,1197.0,2610.3,36.04,9806.04,9781.35,1,-2.0361990950226283
2019-01-16,30038282,6563789758,218.5,220.0,217.5,217.5,-3.5,8950,218.7,215.65,28026476.4,-0.5486968449931361,0.8578715511245047,2.5,1.0,218.18127660005047,217.760504945846,62.5,63.05555555555556,-1.706998017305068,-2.319389131371378,0.6123911140663099,47.41437174684543,4.5825756949469865,14.987259018168364,47.41437174684544,24207.16,7034.69,1187.2,2616.1,35.64,9763.81,9773.31,0,0.459770114942537
2019-01-17,21163986,4646131841,218.0,221.0,218.0,220.5,3.0,8288,219.6,216.15,28092755.0,0.4098360655737731,2.012491325468422,3.0,-2.5,218.9541844000337,218.25859495569216,65.83333333333333,65.27777777777777,-1.368828787721668,-2.129277062641436,0.7604482749197681,50.87316534115531,4.308803717228648,14.438611619259056,50.87316534115531,24370.1,7084.46,1200.8,2636.0,36.29,9789.15,9781.39,1,-1.13378684807256
2019-01-18,52677569,11530053787,219.0,220.0,217.5,218.5,-2.0,15157,219.2,217.2,32896611.2,-0.3193430656934255,0.5985267034990844,2.5,0.5,218.8027896000225,218.30248678193,61.66666666666666,63.33333333333333,-1.2478263567065255,-1.9529869214544544,0.7051605647479287,48.57912681229988,4.260822134644589,14.038421807083232,48.57912681229988,24706.35,7157.23,1228.3,2670.7,36.84,9836.06,9870.27,0,0.2288329519450904
2019-01-21,32515866,7208829658,220.0,223.0,220.0,221.0,2.5,10549,219.7,218.0,35877325.2,0.5917159763313662,1.376146788990826,3.0,-1.0,219.53519306668167,218.79294373066995,67.5,65.0,-0.9393734394529928,-1.750264225054162,0.8108907856011691,51.521870892081786,4.129483209660371,13.153650798802056,51.52187089208179,24706.35,7157.23,1228.3,2670.7,36.84,9889.4,9880.54,1,-0.4524886877828038
2019-01-22,30958483,6854867566,220.0,223.0,219.0,223.0,2.0,8258,220.1,219.2,33470837.2,1.3175829168559772,1.7335766423357717,4.0,-3.0,220.6901287111212,219.55786305236632,77.5,68.88888888888889,-0.5274587784771256,-1.505703135738755,0.9782443572616292,53.7997568583293,4.209247338635992,12.338894692531548,53.7997568583293,24404.48,7020.36,1193.4,2632.9,36.37,9894.66,9869.54,1,-1.3452914798206317
2019-01-23,18671213,4121110926,221.5,222.0,220.0,220.5,-2.5,7059,220.7,219.7,31197423.4,-0.0906207521522377,0.3641329085116119,2.0,1.0,220.6267524740808,219.7291606792088,85.78282828282828,76.92760942760941,-0.3981528899236082,-1.2841930865757258,0.8860401966521176,50.599207430516216,4.222745427714988,11.582335450994648,50.599207430516216,24575.62,7025.77,1186.0,2638.7,36.49,9846.4,9865.0,0,0.4535147392290328
2019-01-24,31348924,6958753608,222.5,222.5,220.5,222.5,2.0,6291,221.1,220.35,33234411.0,0.6331976481230238,0.975720444746996,2.0,0.0,221.25116831605385,220.2329496466253,93.66744366744364,85.65009065009065,-0.1327633431660331,-1.0539071378937874,0.9211437947277544,53.00770151403685,4.331949846616796,10.768461872253647,53.00770151403686,24553.24,7073.46,1253.9,2642.3,37.64,9877.12,9923.39,1,0.0
2019-01-25,48039764,10870045150,226.5,227.0,225.0,226.0,3.5,14979,222.6,220.9,32306850.0,1.5274034141958694,2.308736985061111,2.0,0.5,222.83411221070256,221.2815042563298,91.70665935371818,90.3856437679967,0.3558781916801194,-0.7719500719790061,1.1278282636591257,56.96214203073106,4.62907004414522,11.12241209353311,56.96214203073107,24737.2,7164.86,1281.2,2664.8,38.14,9969.61,10006.46,1,0.2212389380531032
